Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Year
1.0,0.711223578445966,2.0,0.1995498738609378,12.0,0.3001251281842322,2.0,1.0,2.0,2.0,2.0
36.0,0.2110747246204227,1.0,0.3830728097713632,4.0,0.7627394753105284,9.0,2.0,3.0,1.0,2.0
21.0,0.5385531408157189,1.0,0.019691215176721715,5.0,0.6118335268830349,4.0,3.0,2.0,1.0,3.0
25.0,0.9553438523370053,1.0,0.061565210818199656,4.0,0.2694746653627529,7.0,2.0,3.0,1.0,2.0
3.0,0.2584102411431974,1.0,0.3620410510969882,9.0,0.6186247444804379,3.0,2.0,2.0,3.0,1.0
9.0,0.07115212860970527,2.0,0.2201913361058381,1.0,0.3460447948712725,4.0,3.0,2.0,1.0,3.0
8.0,0.150044656147663,1.0,0.1689527476943758,1.0,0.4839710286657295,6.0,2.0,3.0,1.0,2.0
70.0,0.9116800635109654,1.0,0.5944265790559983,5.0,0.40116825920719323,10.0,2.0,1.0,3.0,3.0
28.0,0.5504614468591842,1.0,0.029779252115329734,12.0,0.32570424926485075,9.0,2.0,3.0,1.0,2.0
28.0,0.3718368562072046,2.0,0.1340165092576671,6.0,0.039999422746504226,7.0,2.0,3.0,1.0,2.0
58.0,0.30604346531705867,1.0,0.20627442927941012,11.0,0.6181892576520045,6.0,2.0,3.0,1.0,2.0
35.0,0.6219112831199762,1.0,0.16858626578487035,7.0,0.054263526407649615,4.0,3.0,2.0,1.0,3.0
32.0,0.3629056266746055,2.0,0.2525490988283921,7.0,0.8407391561233014,7.0,2.0,3.0,1.0,2.0
28.0,0.11134266150640071,1.0,0.18329221369814638,9.0,0.424759251336172,4.0,3.0,2.0,1.0,3.0
32.0,0.21990671826932617,2.0,0.08344843325458459,12.0,0.8350871652778628,5.0,1.0,2.0,4.0,3.0
39.0,0.7171777314676988,1.0,0.14402654376555818,12.0,0.3646985718069393,1.0,1.0,1.0,1.0,1.0
32.0,0.3420660910985413,1.0,0.23134046923699114,6.0,0.6245670598781656,9.0,2.0,3.0,1.0,2.0
6.0,0.4135159273593331,1.0,0.524254579047279,4.0,0.41415900956882556,6.0,2.0,3.0,1.0,2.0
32.0,0.5683239059243823,1.0,0.26547907776040824,12.0,0.47309149807468975,1.0,1.0,1.0,1.0,1.0
42.0,0.4361417088419172,2.0,0.20215737445135934,3.0,0.8559973242602666,5.0,1.0,2.0,4.0,3.0
9.0,0.5236677582613873,1.0,0.30505300333208696,1.0,0.8376338718768889,1.0,1.0,1.0,1.0,1.0
30.0,0.30604346531705867,1.0,0.3402920212485,10.0,0.5414739658673404,1.0,1.0,1.0,1.0,1.0
17.0,0.8124441798154212,1.0,0.4869168107309144,4.0,0.03025911890742891,1.0,1.0,1.0,1.0,1.0
25.0,0.21762429294432872,1.0,0.12715227380297756,1.0,0.23781910233685802,4.0,3.0,2.0,1.0,3.0
3.0,0.711223578445966,1.0,0.2151500408353593,12.0,0.7388581586292606,5.0,1.0,2.0,4.0,3.0
29.0,0.45221792200059546,1.0,0.07699816507199385,5.0,0.5058642163953575,8.0,2.0,1.0,1.0,1.0
9.0,0.8154212563262877,1.0,0.22176954758914483,7.0,0.3926792372104394,7.0,2.0,3.0,1.0,2.0
60.0,0.610002977076511,1.0,0.0489147592400984,10.0,0.6867168877207994,9.0,2.0,3.0,1.0,2.0
25.0,0.41947008038106576,1.0,0.10751962356469873,1.0,0.11221298616628977,9.0,2.0,3.0,1.0,2.0
38.0,0.5415302173265852,2.0,0.029172900877988853,4.0,0.35778426339058333,6.0,2.0,3.0,1.0,2.0
35.0,0.9612980053587377,2.0,0.29711183536260954,4.0,0.40004006818382465,4.0,3.0,2.0,1.0,3.0
1.0,0.6219112831199762,2.0,0.26917625504613824,12.0,0.12309251675732943,3.0,2.0,2.0,3.0,1.0
32.0,0.16493003870199463,1.0,0.2780911028325319,4.0,0.2628396457700901,7.0,2.0,3.0,1.0,2.0
70.0,0.6397737421851741,1.0,0.05998241808011409,5.0,0.2994213882607013,2.0,1.0,2.0,2.0,2.0
39.0,0.35397439714200657,2.0,0.19385988461321668,14.0,0.21055321258548446,7.0,2.0,3.0,1.0,2.0
38.0,0.6635903542721047,2.0,0.04723263824819911,4.0,0.11954070995388763,8.0,2.0,1.0,1.0,1.0
63.0,0.9255730872283419,1.0,0.40647334810081925,10.0,0.12675637865112835,10.0,2.0,1.0,3.0,3.0
7.0,0.919618934206609,1.0,0.09536532064762539,6.0,0.0595021018818464,7.0,2.0,3.0,1.0,2.0
43.0,0.2518606728192914,1.0,0.05240153131642934,2.0,0.5257913466305375,1.0,1.0,1.0,1.0,1.0
60.0,0.7767192616850254,1.0,0.047484822777052946,10.0,0.8738132347248537,7.0,2.0,3.0,1.0,2.0
15.0,0.8898481690979458,1.0,0.24188085274540497,12.0,0.6307776283709907,5.0,1.0,2.0,4.0,3.0
18.0,0.9345043167609408,2.0,0.22338834381740766,1.0,0.7036949317143071,9.0,2.0,3.0,1.0,2.0
58.0,0.30604346531705867,1.0,0.20478430842898784,11.0,0.6288005351479468,5.0,1.0,2.0,4.0,3.0
25.0,0.8739704277066589,1.0,0.11537485298266963,4.0,0.26438125216470065,10.0,2.0,1.0,3.0,3.0
55.0,0.055373623102113745,1.0,0.12046462088435679,10.0,0.5670420512193631,4.0,3.0,2.0,1.0,3.0
36.0,0.5087823757070555,1.0,0.007653598789297514,8.0,0.6634162201441096,6.0,2.0,3.0,1.0,2.0
16.0,0.26228044060732364,2.0,0.20102061674255767,4.0,0.6964682272884706,4.0,3.0,2.0,1.0,3.0
15.0,0.30038701994641254,1.0,0.18074210502327076,7.0,0.8961308735543196,10.0,2.0,1.0,3.0,3.0
23.0,0.10747246204227451,1.0,0.007394095952238496,5.0,0.5618145114737622,6.0,2.0,3.0,1.0,2.0
48.0,0.20115113625086833,1.0,0.47969349890759855,15.0,0.3158077474210351,10.0,2.0,1.0,3.0,3.0
18.0,0.1664185769574278,1.0,0.07734656826640429,4.0,0.03673794049535142,2.0,1.0,2.0,2.0,2.0
26.0,0.5802322119678476,1.0,0.3815511004303288,8.0,0.23231227376756383,9.0,2.0,3.0,1.0,2.0
10.0,0.4730574575766597,2.0,0.2406502839928458,4.0,0.24515786185305163,8.0,2.0,1.0,1.0,1.0
38.0,0.15480797856504913,2.0,0.8556614290650395,13.0,0.01102469286718416,3.0,2.0,2.0,3.0,1.0
65.0,0.6338195891634415,1.0,0.18219885373146671,2.0,0.2775282005310733,8.0,2.0,1.0,1.0,1.0
2.0,0.08127418874665077,2.0,0.04818272521876445,2.0,0.07885961874104408,6.0,2.0,3.0,1.0,2.0
39.0,0.3420660910985413,2.0,0.0830664157189945,4.0,0.34731814817078555,8.0,2.0,1.0,1.0,1.0
17.0,0.6278654361417089,2.0,0.4841823404179934,3.0,0.42489337788372084,3.0,2.0,2.0,3.0,1.0
4.0,0.6814528133373028,2.0,0.317556051190399,6.0,0.6467505721600826,9.0,2.0,3.0,1.0,2.0
5.0,0.8660315570110153,1.0,0.14532495388172734,5.0,0.47321458889364276,10.0,2.0,1.0,3.0,3.0
16.0,0.8064900267936888,1.0,0.5377329261714414,1.0,0.5383686816209279,1.0,1.0,1.0,1.0,1.0
53.0,0.5762627766200259,1.0,0.10763514322905136,11.0,0.40851805445198264,5.0,1.0,2.0,4.0,3.0
11.0,0.5087823757070555,2.0,0.12500935185577333,4.0,0.6326095593178901,8.0,2.0,1.0,1.0,1.0
9.0,0.43137838642453114,2.0,0.22649290439373246,7.0,0.018955137216551565,7.0,2.0,3.0,1.0,2.0
9.0,0.45221792200059546,1.0,0.05593615102751694,13.0,0.5676116645953454,1.0,1.0,1.0,1.0,1.0
6.0,0.4135159273593331,1.0,0.502279687385847,4.0,0.416281265068014,4.0,3.0,2.0,1.0,3.0
39.0,0.8809169395653469,1.0,0.040050717815505996,8.0,0.3829389333713642,4.0,3.0,2.0,1.0,3.0
28.0,0.7320631140220304,2.0,0.23430069873618084,7.0,0.3487476994750389,8.0,2.0,1.0,1.0,1.0
6.0,0.8779398630544806,2.0,0.16195465934608425,13.0,0.30507337910613996,5.0,1.0,2.0,4.0,3.0
9.0,0.5415302173265852,2.0,0.12603788973562602,3.0,0.02828202568438498,3.0,2.0,2.0,3.0,1.0
20.0,0.2590056564453706,1.0,0.42961584910213746,8.0,0.11713916563100599,8.0,2.0,1.0,1.0,1.0
48.0,0.4909199166418577,1.0,0.4580902379359644,15.0,0.3264190249169774,3.0,2.0,2.0,3.0,1.0
25.0,0.1884489431378386,1.0,0.1498931976506882,4.0,0.20334857961683953,7.0,2.0,3.0,1.0,2.0
3.0,0.5454004167907116,1.0,0.35080387967255505,7.0,0.812479201896108,5.0,1.0,2.0,4.0,3.0
36.0,0.4909199166418577,1.0,0.2031139977148652,14.0,0.9836026051110704,4.0,3.0,2.0,1.0,3.0
10.0,0.6278654361417089,1.0,0.5241473475132118,7.0,0.7012823516628296,6.0,2.0,3.0,1.0,2.0
33.0,0.33551652277463523,1.0,0.09848234010231378,1.0,0.08465677186262727,10.0,2.0,1.0,3.0,3.0
18.0,0.3559591148159174,2.0,0.43599458136081265,8.0,0.017681783917038507,10.0,2.0,1.0,3.0,3.0
34.0,0.919618934206609,1.0,0.23984773928808115,15.0,0.017950037012135905,6.0,2.0,3.0,1.0,2.0
1.0,0.5623697529026497,2.0,0.08045999578746232,1.0,0.47618574659250656,8.0,2.0,1.0,1.0,1.0
27.0,0.5504614468591842,2.0,0.03430158481489409,12.0,0.25308830620241907,9.0,2.0,3.0,1.0,2.0
33.0,0.4730574575766597,2.0,0.3282812027384918,4.0,0.2146415255791211,6.0,2.0,3.0,1.0,2.0
3.0,0.7320631140220302,2.0,0.2356457649914081,7.0,0.5832942838321483,10.0,2.0,1.0,3.0,3.0
8.0,0.4611491515331944,1.0,0.10267974032807523,7.0,0.34759743699447876,8.0,2.0,1.0,1.0,1.0
23.0,0.8600774039892825,1.0,0.043643209734979205,10.0,0.762884637586673,3.0,2.0,2.0,3.0,1.0
26.0,0.5782474942939366,2.0,0.8343646565011497,9.0,0.5796193862097535,10.0,2.0,1.0,3.0,3.0
60.0,0.40726406668651377,1.0,0.055605595638182403,10.0,0.5075620207947084,6.0,2.0,3.0,1.0,2.0
20.0,0.782673414706758,2.0,0.4055300498848153,14.0,0.6472981140788732,1.0,1.0,1.0,1.0,1.0
1.0,0.9940458469782674,1.0,0.46693476592454314,7.0,0.6131068801825479,4.0,3.0,2.0,1.0,3.0
4.0,0.18834970725414313,1.0,0.06403559703928281,6.0,0.25957816351893737,10.0,2.0,1.0,3.0,3.0
25.0,0.30604346531705867,2.0,0.07830603326254514,12.0,0.6220203532791394,5.0,1.0,2.0,4.0,3.0
22.0,0.8719857100327477,1.0,0.2729425513975838,1.0,0.1892075667746471,5.0,1.0,2.0,4.0,3.0
27.0,0.3242036320333432,2.0,0.18328983994315007,8.0,0.8509259825194059,4.0,3.0,2.0,1.0,3.0
41.0,0.9553438523370053,1.0,0.20734115659762078,5.0,0.18497409150486596,4.0,3.0,2.0,1.0,3.0
3.0,0.9702292348913368,1.0,0.1602662894159349,3.0,0.35607542326263686,2.0,1.0,2.0,2.0,2.0
33.0,0.26317356356058347,2.0,0.016834965998530477,12.0,0.3090386012808237,9.0,2.0,3.0,1.0,2.0
62.0,0.28252456088121464,1.0,0.11968720226846986,11.0,0.38475982858966784,2.0,1.0,2.0,2.0,2.0
12.0,0.13515927359333135,2.0,0.22927185721273186,12.0,0.5233898023076557,3.0,2.0,2.0,3.0,1.0
70.0,0.4611491515331944,1.0,0.15125165360822274,5.0,0.6721734952359608,2.0,1.0,2.0,2.0,2.0
18.0,0.9612980053587377,2.0,0.3646119693827846,8.0,0.3669659895822722,2.0,1.0,2.0,2.0,2.0
42.0,0.5415302173265852,1.0,0.14035768836337026,4.0,0.511527242969392,4.0,3.0,2.0,1.0,3.0
44.0,0.8958023221196785,1.0,0.11379788841346601,1.0,0.06061925717661923,3.0,2.0,2.0,3.0,1.0
59.0,0.5375607819787636,1.0,0.3345439719855777,10.0,0.3907131797159913,10.0,2.0,1.0,3.0,3.0
7.0,0.6070259005656444,1.0,0.26507613669828795,7.0,0.3568012346433592,2.0,1.0,2.0,2.0,2.0
28.0,0.3301577850550759,2.0,0.26508431399176413,4.0,0.8243638326915633,3.0,2.0,2.0,3.0,1.0
26.0,0.48417187655056065,1.0,0.12782040424622712,3.0,0.2467215397048537,10.0,2.0,1.0,3.0,3.0
17.0,0.9017564751414111,1.0,0.19499180552681838,7.0,0.6092868202840087,9.0,2.0,3.0,1.0,2.0
5.0,0.5623697529026497,1.0,0.06397717064685138,5.0,0.03801129379486448,1.0,1.0,1.0,1.0,1.0
3.0,0.5926366974297907,1.0,0.808632468847683,9.0,0.2854255376946533,10.0,2.0,1.0,3.0,3.0
7.0,0.964275081869604,1.0,0.3241671035586854,7.0,0.5529231098343622,1.0,1.0,1.0,1.0,1.0
33.0,0.7767192616850254,2.0,0.11038918547519082,7.0,0.2739874294562272,7.0,2.0,3.0,1.0,2.0
4.0,0.7261089610002978,1.0,0.31243461782809334,7.0,0.5321470773995071,6.0,2.0,3.0,1.0,2.0
13.0,0.10002977076510866,1.0,0.35432451239408597,5.0,0.977939578537036,8.0,2.0,1.0,1.0,1.0
36.0,0.2110747246204227,1.0,0.38030382713385497,4.0,0.7665595352090676,2.0,1.0,2.0,2.0,2.0
11.0,0.714101419073137,1.0,0.2630738050859095,1.0,0.9731364898912727,5.0,1.0,2.0,4.0,3.0
64.0,0.9345043167609408,1.0,0.06885475995019288,5.0,0.6294932393428818,8.0,2.0,1.0,1.0,1.0
42.0,0.1884489431378386,2.0,0.21949977291385084,13.0,0.20631973731570338,6.0,2.0,3.0,1.0,2.0
5.0,0.2557308722834177,1.0,0.038372140522699744,5.0,0.3204877452478455,6.0,2.0,3.0,1.0,2.0
18.0,0.08038106579339088,1.0,0.12972870827256347,12.0,0.811786497701173,6.0,2.0,3.0,1.0,2.0
33.0,0.7767192616850254,1.0,0.013562903294354452,1.0,0.5957264565463942,4.0,3.0,2.0,1.0,3.0
18.0,0.8124441798154212,1.0,0.027827348172321336,7.0,0.4648928006302251,1.0,1.0,1.0,1.0,1.0
15.0,0.06400714498362609,2.0,0.06462502719042444,3.0,0.3142661410264247,1.0,1.0,1.0,1.0,1.0
11.0,0.41947008038106576,1.0,0.07708183762651297,12.0,0.6238522842260389,1.0,1.0,1.0,1.0,1.0
7.0,0.3896993152724025,1.0,0.5310312185296583,6.0,0.5325604927707489,4.0,3.0,2.0,1.0,3.0
64.0,0.5415302173265852,1.0,0.2267382724588226,10.0,0.10867221509144376,8.0,2.0,1.0,1.0,1.0
19.0,0.8154212563262877,1.0,0.12574268820961498,11.0,0.6066170228660297,2.0,1.0,2.0,2.0,2.0
20.0,0.04197677880321521,2.0,0.07133190824290189,6.0,0.5700242446468228,5.0,1.0,2.0,4.0,3.0
38.0,0.48198868710925874,1.0,0.1798343977382099,6.0,0.843431024998472,10.0,2.0,1.0,3.0,3.0
1.0,0.11461744566835369,1.0,0.09391124331178366,7.0,0.4877690171070772,7.0,2.0,3.0,1.0,2.0
12.0,0.6129800535873771,2.0,0.04897123367316843,1.0,0.9762417741376852,4.0,3.0,2.0,1.0,3.0
8.0,0.3129899771757468,2.0,0.12346418513559916,8.0,0.1227911564764447,5.0,1.0,2.0,4.0,3.0
15.0,0.5126525751711819,1.0,0.16338527314518572,6.0,0.3182203274725126,5.0,1.0,2.0,4.0,3.0
8.0,0.4611491515331944,1.0,0.10291038557034793,7.0,0.3560864589912326,6.0,2.0,3.0,1.0,2.0
9.0,0.46412622804406073,1.0,0.07122385672170013,12.0,0.11856871693525936,1.0,1.0,1.0,1.0,1.0
43.0,0.09288478713902948,2.0,0.010760656272628795,2.0,0.6785402617335262,7.0,2.0,3.0,1.0,2.0
4.0,0.30604346531705867,2.0,0.3839083468996561,6.0,0.8270446658381382,8.0,2.0,1.0,1.0,1.0
20.0,0.4909199166418577,1.0,0.05970180698850959,4.0,0.36697702531086807,1.0,1.0,1.0,1.0,1.0
65.0,0.19618934206609107,1.0,0.4907335809337338,11.0,0.48368070411344055,8.0,2.0,1.0,1.0,1.0
12.0,0.28252456088121464,2.0,0.03235692528888476,7.0,0.7063647291322862,7.0,2.0,3.0,1.0,2.0
28.0,0.7231318844894312,2.0,0.20416961980055753,6.0,0.6677948576900352,9.0,2.0,3.0,1.0,2.0
26.0,0.12473950580529919,1.0,0.15335160781907384,12.0,0.5012062900257388,6.0,2.0,3.0,1.0,2.0
8.0,0.7251166021633422,2.0,0.5585555758113245,4.0,0.04706992916760047,10.0,2.0,1.0,3.0,3.0
20.0,0.5680261982732955,2.0,0.8471058372439535,4.0,0.1355246894715754,10.0,2.0,1.0,3.0,3.0
20.0,0.04197677880321521,2.0,0.1178195189064259,6.0,0.5581396138513675,6.0,2.0,3.0,1.0,2.0
54.0,0.8660315570110153,1.0,0.19613897881688136,5.0,0.0453721247682497,8.0,2.0,1.0,1.0,1.0
16.0,0.657636201250372,1.0,0.35093843248008155,8.0,0.18835866457497166,7.0,2.0,3.0,1.0,2.0
3.0,0.8511461744566837,2.0,0.4156280436634467,7.0,0.9388111294473986,6.0,2.0,3.0,1.0,2.0
20.0,0.40458469782673406,1.0,0.1001235356286955,4.0,0.4640328627019539,5.0,1.0,2.0,4.0,3.0
53.0,0.5117594522179221,1.0,0.10336025370594878,11.0,0.09736823340056638,10.0,2.0,1.0,3.0,3.0
42.0,0.8511461744566837,2.0,0.19816513726443005,1.0,0.3724728181515664,8.0,2.0,1.0,1.0,1.0
4.0,0.11253349211074726,1.0,0.08028879602050534,6.0,0.26805614978709535,4.0,3.0,2.0,1.0,3.0
55.0,0.045549270616254856,1.0,0.2748649481189522,10.0,0.29447313733879354,9.0,2.0,3.0,1.0,2.0
3.0,0.07889252753795772,1.0,0.25508271437030383,8.0,0.5267854111063572,9.0,2.0,3.0,1.0,2.0
18.0,0.6129800535873771,2.0,0.09811323916005846,4.0,0.555894267533226,7.0,2.0,3.0,1.0,2.0
36.0,0.6367966656743078,1.0,0.26590780685346105,8.0,0.7887540832195805,1.0,1.0,1.0,1.0,1.0
15.0,0.44924084548972903,1.0,0.4464973388513151,4.0,0.31085949649912736,1.0,1.0,1.0,1.0,1.0
33.0,0.3242036320333432,2.0,0.10587628621960656,7.0,0.41345526964529467,7.0,2.0,3.0,1.0,2.0
67.0,0.6814528133373028,1.0,0.29411220337776156,5.0,0.7618905731108531,9.0,2.0,3.0,1.0,2.0
38.0,0.1664185769574278,2.0,0.033266920122534765,4.0,0.8916070737322495,6.0,2.0,3.0,1.0,2.0
35.0,0.657636201250372,2.0,0.5315700547562162,7.0,0.6043606408192925,3.0,2.0,2.0,3.0,1.0
42.0,0.8600774039892825,2.0,0.19098542741031976,4.0,0.6588813845934438,9.0,2.0,3.0,1.0,2.0
39.0,0.5325989877939863,1.0,0.055392392825618725,4.0,0.6311910437422326,4.0,3.0,2.0,1.0,3.0
6.0,0.9851146174456684,2.0,0.48378345721460864,4.0,0.14612493123892187,5.0,1.0,2.0,4.0,3.0
67.0,0.6814528133373028,1.0,0.2946444540505749,5.0,0.7758974594054969,1.0,1.0,1.0,1.0,1.0
10.0,0.35397439714200657,2.0,0.022813380332902294,7.0,0.5649197957201747,1.0,1.0,1.0,1.0,1.0
16.0,0.6725215838047036,1.0,0.41157677663923603,12.0,0.2679109875109509,7.0,2.0,3.0,1.0,2.0
18.0,0.7022923489133672,1.0,0.15663192478673243,3.0,0.5627975402209862,3.0,2.0,2.0,3.0,1.0
26.0,0.6397737421851744,2.0,0.13900568557116935,4.0,0.5160400070628663,5.0,1.0,2.0,4.0,3.0
37.0,0.35397439714200657,1.0,0.02369657421033607,5.0,0.8681502081508194,9.0,2.0,3.0,1.0,2.0
17.0,0.791604644239357,1.0,0.2597716501880451,13.0,0.6879902410203126,7.0,2.0,3.0,1.0,2.0
13.0,0.09109854123250971,1.0,0.628673706051989,5.0,0.9804862851360621,10.0,2.0,1.0,3.0,3.0
28.0,0.6278654361417089,1.0,0.06943109596385173,8.0,0.4996536479025324,7.0,2.0,3.0,1.0,2.0
11.0,0.2646621018160166,1.0,0.23373429493214332,12.0,0.1998078085419935,6.0,2.0,3.0,1.0,2.0
27.0,0.22863947603453405,1.0,0.11103378156929429,7.0,0.2895359221454815,2.0,1.0,2.0,2.0,2.0
35.0,0.4826833382951275,1.0,0.550876727781139,4.0,0.28641960217047313,5.0,1.0,2.0,4.0,3.0
60.0,0.7022923489133672,1.0,0.030068185204022425,15.0,0.31510400749750433,4.0,3.0,2.0,1.0,3.0
37.0,0.45221792200059546,1.0,0.23399999231531457,10.0,0.02572428335676305,6.0,2.0,3.0,1.0,2.0
25.0,0.08931229532598983,1.0,0.08485977068529205,4.0,0.5410384790389069,1.0,1.0,1.0,1.0,1.0
5.0,0.711223578445966,1.0,0.02801776888926776,10.0,0.0359111097528676,2.0,1.0,2.0,2.0,2.0
12.0,0.28252456088121464,1.0,0.33310289950201144,8.0,0.6410875455860481,3.0,2.0,2.0,3.0,1.0
15.0,0.06400714498362609,2.0,0.0644446772291108,3.0,0.30365486353048243,4.0,3.0,2.0,1.0,3.0
41.0,0.17922000595415305,1.0,0.15714639846687573,10.0,0.11079447059063222,9.0,2.0,3.0,1.0,2.0
32.0,0.15867817802917533,2.0,0.1071166825025784,6.0,0.13183875612058485,1.0,1.0,1.0,1.0,1.0
9.0,0.8362607919023519,2.0,0.8726183093960513,3.0,0.07448098119511848,3.0,2.0,2.0,3.0,1.0
6.0,0.03542721047930936,2.0,0.1776838588391758,3.0,0.3856087307893432,6.0,2.0,3.0,1.0,2.0
18.0,0.3242036320333432,1.0,0.06862791394743437,12.0,0.9929294935789039,6.0,2.0,3.0,1.0,2.0
9.0,0.3748139327180709,1.0,0.07264132712251473,4.0,0.2903848243451569,5.0,1.0,2.0,4.0,3.0
1.0,0.6219112831199762,2.0,0.15555890747960163,12.0,0.11545239696025103,5.0,1.0,2.0,4.0,3.0
19.0,0.2944328669246799,1.0,0.25087899131508623,11.0,0.6697719509130792,9.0,2.0,3.0,1.0,2.0
32.0,0.40240150838543215,1.0,0.17700968778982673,12.0,0.6313472417469729,10.0,2.0,1.0,3.0,3.0
58.0,0.07889252753795772,1.0,2.639763338289393e-05,11.0,0.520418644608792,1.0,1.0,1.0,1.0,1.0
14.0,0.6725215838047036,1.0,0.32022224295007384,2.0,0.11672575025976409,8.0,2.0,1.0,1.0,1.0
50.0,0.7856504912176243,1.0,0.29100774748064545,10.0,0.88977514278535,2.0,1.0,2.0,2.0,2.0
38.0,0.22218914359432373,2.0,0.07558656902206502,12.0,0.6046399296429857,5.0,1.0,2.0,4.0,3.0
11.0,0.03691574873474246,2.0,0.08027568648902128,7.0,0.31397581647413575,7.0,2.0,3.0,1.0,2.0
4.0,0.693361119380768,1.0,0.3175133236004658,12.0,0.2940597219675516,4.0,3.0,2.0,1.0,3.0
1.0,0.9017564751414111,1.0,0.1888310092229649,12.0,0.2412147111355595,8.0,2.0,1.0,1.0,1.0
64.0,0.1625483774933016,1.0,0.08500863375640194,5.0,0.6087282426366223,1.0,1.0,1.0,1.0,1.0
39.0,0.493896993152724,1.0,0.17838741190562127,14.0,0.9482831801913767,9.0,2.0,3.0,1.0,2.0
35.0,0.43137838642453114,2.0,0.2772971449016773,7.0,0.4069654123287765,8.0,2.0,1.0,1.0,1.0
25.0,0.9553438523370053,1.0,0.06080711475271057,4.0,0.26989911646259057,5.0,1.0,2.0,4.0,3.0
42.0,0.9106877046740103,2.0,0.24115324911763744,13.0,0.5789156462862227,7.0,2.0,3.0,1.0,2.0
27.0,0.8600774039892825,1.0,0.3335397258397338,8.0,0.31949368077202567,8.0,2.0,1.0,1.0,1.0
34.0,0.2435248585888657,1.0,0.42838121633324217,10.0,0.2710162717573634,5.0,1.0,2.0,4.0,3.0
69.0,0.10151830902054182,1.0,0.08623907627815068,5.0,0.33970009983089877,7.0,2.0,3.0,1.0,2.0
3.0,0.2584102411431974,1.0,0.21230328051955272,9.0,0.6152291356817364,6.0,2.0,3.0,1.0,2.0
17.0,0.6516820482286394,2.0,0.29967009362175906,4.0,0.7121729179824651,1.0,1.0,1.0,1.0,1.0
38.0,0.6814528133373028,2.0,0.04294177283057543,3.0,0.06061925717661923,4.0,3.0,2.0,1.0,3.0
26.0,0.16701399225960106,1.0,0.1503347992076055,8.0,0.1072536995157862,6.0,2.0,3.0,1.0,2.0
47.0,0.13724322715093779,1.0,0.1772369217214173,5.0,0.836639807401069,3.0,2.0,2.0,3.0,1.0
33.0,0.4651185868810162,2.0,0.16377103142308516,4.0,0.8911826226324118,5.0,1.0,2.0,4.0,3.0
3.0,0.15808276272700206,2.0,0.317301781287506,7.0,0.3049392525585912,7.0,2.0,3.0,1.0,2.0
9.0,0.2509675498660315,2.0,0.1333174050575895,4.0,0.604215478543148,4.0,3.0,2.0,1.0,3.0
3.0,0.07889252753795772,1.0,0.25663868767937165,8.0,0.5165985847102527,7.0,2.0,3.0,1.0,2.0
25.0,0.30604346531705867,2.0,0.07872387263909746,12.0,0.6080134669844957,9.0,2.0,3.0,1.0,2.0
8.0,0.2646621018160166,1.0,0.2412368354657494,8.0,0.777863516899945,4.0,3.0,2.0,1.0,3.0
9.0,0.288081770368165,1.0,0.31155988449375915,4.0,0.505719054119213,10.0,2.0,1.0,3.0,3.0
8.0,0.5325989877939863,1.0,0.17621007102410416,6.0,0.2286263404165733,7.0,2.0,3.0,1.0,2.0
10.0,0.7767192616850254,2.0,0.22331377835404162,3.0,0.3413868685016537,8.0,2.0,1.0,1.0,1.0
16.0,0.2283417683834475,2.0,0.06359012543044551,8.0,0.35962723006607855,1.0,1.0,1.0,1.0,1.0
33.0,0.919618934206609,2.0,0.254305151050805,8.0,0.39973870790293986,3.0,2.0,2.0,3.0,1.0
6.0,0.8124441798154212,1.0,0.265687133845213,4.0,0.695340036265102,9.0,2.0,3.0,1.0,2.0
60.0,0.7767192616850254,1.0,0.047246083368910924,10.0,0.8763599413238798,1.0,1.0,1.0,1.0,1.0
63.0,0.9255730872283419,1.0,0.22876489888401005,10.0,0.11911625885404994,7.0,2.0,3.0,1.0,2.0
65.0,0.30038701994641254,1.0,0.2851835964330301,2.0,0.5824564173610688,4.0,3.0,2.0,1.0,3.0
17.0,0.6278654361417089,2.0,0.2860291642925525,3.0,0.4380513619786892,2.0,1.0,2.0,2.0,2.0
4.0,0.4135159273593331,2.0,0.11824292475383853,8.0,0.693943592146636,9.0,2.0,3.0,1.0,2.0
33.0,0.8719857100327477,1.0,0.29680293625426585,8.0,0.3459217040523196,4.0,3.0,2.0,1.0,3.0
5.0,0.5028282226853229,1.0,0.29648230383815183,5.0,0.06203777275227676,7.0,2.0,3.0,1.0,2.0
20.0,0.44368363600277866,1.0,0.6425599264762795,12.0,0.2588633878668106,10.0,2.0,1.0,3.0,3.0
9.0,0.7856504912176243,1.0,0.1680400034920984,1.0,0.9265130832807014,3.0,2.0,2.0,3.0,1.0
38.0,0.610002977076511,1.0,0.23947882204757434,3.0,0.679947741580588,2.0,1.0,2.0,2.0,2.0
36.0,0.9553438523370053,2.0,0.13582141793505337,4.0,0.6619977045684521,5.0,1.0,2.0,4.0,3.0
33.0,0.33581423042572195,1.0,0.32095087797592675,7.0,0.48904237040659015,2.0,1.0,2.0,2.0,2.0
7.0,0.3896993152724025,1.0,0.5741035160707606,6.0,0.5312871394712357,1.0,1.0,1.0,1.0,1.0
7.0,0.5576064304852635,2.0,0.03980017736598811,4.0,0.06839350352124632,5.0,1.0,2.0,4.0,3.0
